frame_id,anomaly_score
frame_00247,-0.058736004713628664
frame_00418,-0.05874584116684667
frame_01030,-0.05880940244889121
frame_01326,-0.05884549088078944
frame_01276,-0.05885662419266113
frame_00975,-0.058925187609080276
frame_00509,-0.05895295198590783
frame_00081,-0.05895548708558512
frame_01715,-0.0589704142319753
frame_01365,-0.059007612127956244
frame_01074,-0.059023191227781935
frame_00596,-0.059040676375095635
frame_01847,-0.0590704743126339
frame_01815,-0.05912614011674533
frame_00577,-0.05913646399576833
frame_01691,-0.05919290126345095
frame_01089,-0.05932776339538498
frame_00973,-0.05937020417136779
frame_01808,-0.05939296054150356
frame_02002,-0.05939417811255615
frame_02055,-0.05940974783775915
frame_01210,-0.05948304377441477
frame_01589,-0.05948514212273592
frame_01903,-0.05948628217687518
frame_00544,-0.05952486604193502
frame_00730,-0.059526953808197
frame_00739,-0.05964837957214436
frame_01256,-0.05969013991718586
frame_01123,-0.05969181173787913
frame_01298,-0.059692748671778983
frame_01097,-0.05972647307102208
frame_00074,-0.05973600832029119
frame_01996,-0.05976038601632783
frame_00603,-0.05977867622045785
frame_00107,-0.059796525045250626
frame_00102,-0.059853473461117856
frame_01524,-0.05986799455103231
frame_01894,-0.05989069861038254
frame_01519,-0.05996062198753227
frame_00397,-0.05997557874212989
frame_01255,-0.06003527340685305
frame_01245,-0.06005655994586229
frame_00521,-0.06006234474448563
frame_02005,-0.060084075533281656
frame_00813,-0.060179307366605705
frame_00745,-0.060202124031683346
frame_01803,-0.06020243792320967
frame_01812,-0.06023281292848465
frame_00649,-0.06024080725493525
frame_01251,-0.060251461676624374
frame_00016,-0.06029790629100018
frame_00722,-0.06032674132050475
frame_01431,-0.06039094740246065
frame_01515,-0.06041515425056848
frame_01705,-0.06042157727549191
frame_02054,-0.06042343113650833
frame_01301,-0.060458926608063346
frame_01767,-0.06046896149655756
frame_00492,-0.060497570134344036
frame_00414,-0.06051335857714141
frame_01065,-0.060518335444713245
frame_02019,-0.06059022965052696
frame_01184,-0.060641423593221444
frame_01072,-0.0606466041865546
frame_01252,-0.06068344197149256
frame_00050,-0.06079392123750321
frame_01898,-0.06083934927791684
frame_02029,-0.06084486990396609
frame_00984,-0.060845334470926216
frame_00524,-0.06085397572642376
frame_01622,-0.06090351363326324
frame_01010,-0.06094502170011645
frame_00990,-0.06096317420619907
frame_01682,-0.060997018449574336
frame_01541,-0.061017270656178846
frame_00042,-0.06104629414698731
frame_01919,-0.06118191607186968
frame_00586,-0.06118244116558791
frame_01015,-0.06124469771614238
frame_00674,-0.0612562060078069
frame_01304,-0.06127554981927846
frame_01523,-0.06133344566273974
frame_01322,-0.06135069110149316
frame_01013,-0.06137131814712388
frame_01479,-0.061387007423976236
frame_00877,-0.061396122431483235
frame_01045,-0.06151079573213741
frame_01649,-0.061533139813004345
frame_01685,-0.0615839195337099
frame_00277,-0.061588421132836246
frame_01261,-0.061656115712777515
frame_01697,-0.06171962051918073
frame_01644,-0.0618372316571586
frame_01993,-0.06187055248378026
frame_01064,-0.061889182512532004
frame_01690,-0.061955561719544305
frame_01114,-0.06195659224197109
frame_01899,-0.06208940842970806
frame_00997,-0.06210177026721153
frame_01451,-0.06221718730480258
frame_00729,-0.06223962486105289
frame_00774,-0.06224548903976196
frame_01628,-0.062261529086383494
frame_00556,-0.06233466772909896
frame_00876,-0.06233939503694541
frame_00118,-0.06238192833988404
frame_01448,-0.062382146668997274
frame_00983,-0.062403664807775816
frame_00310,-0.06240605633325591
frame_01126,-0.06242122360091862
frame_01464,-0.062489223074301936
frame_01638,-0.062506814175955
frame_01509,-0.06251394733371551
frame_00780,-0.06259665577611961
frame_02038,-0.06260086298277479
frame_02035,-0.06260333301527482
frame_00679,-0.06260346933169203
frame_01321,-0.06263117861156242
frame_01626,-0.06266381022801937
frame_00642,-0.0626849978086802
frame_01177,-0.06270108084913295
frame_00562,-0.06277365246625555
frame_01124,-0.06279751624386559
frame_00986,-0.06280909389456896
frame_00355,-0.06286204140496021
frame_00830,-0.06286977424398493
frame_02009,-0.06288237501460547
frame_00137,-0.06294149612920813
frame_01267,-0.06296594608320816
frame_02053,-0.0629865903197373
frame_01668,-0.06307845502225912
frame_00601,-0.06309172601343399
frame_01948,-0.06309702645403742
frame_00809,-0.06311674342637513
frame_01028,-0.0631377999688627
frame_01923,-0.06327369732730576
frame_01970,-0.06328036708638979
frame_00676,-0.06330510969497583
frame_00043,-0.06331032468803405
frame_00592,-0.06332942884343529
frame_00117,-0.06333068376875539
frame_01904,-0.0633460420615018
frame_00347,-0.06338319213208671
frame_01296,-0.063393513086211
frame_00951,-0.06340586345915383
frame_00322,-0.06342003882628272
frame_01614,-0.06344594895577366
frame_01706,-0.06346999512643625
frame_01976,-0.06355547473465734
frame_01040,-0.06358408538113941
frame_02048,-0.06361506421714169
frame_00647,-0.06364887493385091
frame_01122,-0.06369137053226287
frame_00075,-0.06378473346111269
frame_00323,-0.06379369361584497
frame_01213,-0.06381054913686834
frame_01699,-0.06384427947441579
frame_01809,-0.06390032386852046
frame_01593,-0.06390390262861728
frame_01610,-0.06390848936481658
frame_01819,-0.06391974664942551
frame_00719,-0.06392248298064851
frame_01825,-0.0639304767073618
frame_01786,-0.06396597839405671
frame_01300,-0.06398841113054227
frame_00261,-0.06408352704623632
frame_00396,-0.06408465860976054
frame_00896,-0.0640930645271196
frame_01611,-0.06415402921226887
frame_00756,-0.06417247928597275
frame_00731,-0.06420595217894276
frame_02016,-0.06422271652088091
frame_00126,-0.06434029752666054
frame_00773,-0.06434853343552766
frame_01717,-0.06440736563804034
frame_01969,-0.06440873010434145
frame_00962,-0.06442820456174803
frame_00626,-0.0644561899421427
frame_01449,-0.0644665829137196
frame_00721,-0.06449350188432568
frame_01587,-0.06451074746994945
frame_00848,-0.06476379760761247
frame_00670,-0.06479952169075665
frame_00354,-0.06481952827989523
frame_00532,-0.06487549350285132
frame_00315,-0.06488323942822433
frame_00921,-0.06488765582389577
frame_00283,-0.06489684225052872
frame_00906,-0.06492029102735908
frame_01480,-0.06495898927564536
frame_01959,-0.06496955736903104
frame_01596,-0.06497933813078416
frame_01748,-0.06500960855448534
frame_00741,-0.06502345406213539
frame_00650,-0.06507957258807945
frame_01062,-0.0651014590341421
frame_01559,-0.06514490780266402
frame_00241,-0.06521117171109897
frame_01674,-0.06522321378189055
frame_00974,-0.06530921096084313
frame_00955,-0.06531234828553495
frame_00622,-0.06533572383361541
frame_00727,-0.06537513281267593
frame_00326,-0.0653982322115223
frame_00999,-0.06542596766840653
frame_00994,-0.06544956686408471
frame_00860,-0.06548422021635886
frame_00900,-0.06549200064098054
frame_01545,-0.065494581857307
frame_01540,-0.06558038882375972
frame_01101,-0.06559746459421373
frame_00720,-0.0655992596353675
frame_00022,-0.06561718441861347
frame_01287,-0.06561832195830064
frame_01246,-0.06565191912201984
frame_00045,-0.0656675608811409
frame_00898,-0.06567086471120342
frame_00807,-0.0656874206149507
frame_01911,-0.06569116361989352
frame_00101,-0.06570408278889356
frame_00505,-0.06573105912982974
frame_00324,-0.06573765063422177
frame_00172,-0.06576444665774389
frame_01639,-0.06579036316071957
frame_01785,-0.06581792847491152
frame_01627,-0.06582714860620614
frame_00740,-0.06583700555196592
frame_01547,-0.06585385102688429
frame_01120,-0.06585850603144155
frame_00723,-0.06586623905184424
frame_02042,-0.06586784870124196
frame_00439,-0.06587445160459343
frame_00497,-0.06589822364544895
frame_01900,-0.06593718900166068
frame_01942,-0.06597076475152375
frame_01744,-0.06601385097320972
frame_00423,-0.0660998438706959
frame_00316,-0.06614143403870026
frame_01997,-0.06614390546163451
frame_00328,-0.06619802146870407
frame_01710,-0.06623520463166271
frame_00298,-0.06624012185715528
frame_01643,-0.06624177979392448
frame_01695,-0.06626407923248706
frame_01131,-0.06627627191944258
frame_00619,-0.06627970379054243
frame_00757,-0.0663287207780256
frame_01683,-0.06634056182096137
frame_01128,-0.06635961854195999
frame_01212,-0.06637441577521319
frame_01612,-0.06642182046702666
frame_01943,-0.06643687162500567
frame_01834,-0.06645814343493572
frame_01427,-0.06649957099609421
frame_00422,-0.0665215845643945
frame_00726,-0.06656823062623057
frame_01920,-0.06661684325266276
frame_01771,-0.06668658239254582
frame_01535,-0.06669356255761932
frame_00651,-0.06674666241750948
frame_01835,-0.0667510771424113
frame_00991,-0.06677542743561216
frame_00352,-0.06678209996099888
frame_00517,-0.06681333692528157
frame_01502,-0.06687441249692544
frame_00351,-0.06688437878447678
frame_00154,-0.06693207039190313
frame_01585,-0.06699534701238441
frame_01918,-0.06703518663171737
frame_00105,-0.06703614424304843
frame_01895,-0.06707966809148436
frame_00235,-0.06709520433773203
frame_01043,-0.06712122412483928
frame_00988,-0.06713126323293839
frame_01822,-0.06713629009920113
frame_00618,-0.06715673028542302
frame_00104,-0.06723397551980448
frame_00652,-0.06724706715286438
frame_00598,-0.06727563241627771
frame_00751,-0.0673184079069124
frame_00313,-0.06732993587056962
frame_01992,-0.06734604730065635
frame_01521,-0.06734638081914968
frame_00985,-0.06736966118744969
frame_01679,-0.067375976022433
frame_01769,-0.06737940892219696
frame_00858,-0.06738445379888863
frame_01041,-0.06739537445383953
frame_00817,-0.06739587902268829
frame_01624,-0.06740245036151365
frame_00725,-0.06745498088281243
frame_00021,-0.06746244409246971
frame_00314,-0.06750939731963418
frame_01172,-0.06753805296251658
frame_00995,-0.06755002508383401
frame_01463,-0.06760034191397096
frame_01843,-0.0676086414772279
frame_01762,-0.06763661709032198
frame_01562,-0.06764025782275329
frame_01450,-0.06773328354427077
frame_01528,-0.06773847324682208
frame_01044,-0.06777849201276204
frame_01890,-0.06782051077274698
frame_01921,-0.06785168350316029
frame_00611,-0.06785942699389802
frame_00525,-0.06787559944105792
frame_00318,-0.06787840185106347
frame_00420,-0.06791159474079755
frame_01670,-0.06793300510075484
frame_01827,-0.0679409611474957
frame_01121,-0.06794758186990324
frame_00826,-0.06794845406963285
frame_01576,-0.06798094900715096
frame_01186,-0.0680058721875027
frame_00847,-0.0680088334043708
frame_01664,-0.06804257803299568
frame_00665,-0.06805598719789252
frame_00646,-0.06805849247872736
frame_00229,-0.06812844412772429
frame_01947,-0.06817390812706592
frame_00868,-0.0681781690188406
frame_01551,-0.06821385068210756
frame_01714,-0.06822550196906169
frame_00417,-0.06823700845821451
frame_01750,-0.06825032154263078
frame_00440,-0.06828524505122707
frame_01634,-0.06831861085110202
frame_00113,-0.0683469720837534
frame_01313,-0.06842321137946344
frame_01671,-0.06844260478917169
frame_01693,-0.06845294123074458
frame_00308,-0.06853106106593931
frame_00312,-0.0685316592299714
frame_01042,-0.06854079136342833
frame_00597,-0.06855305799171435
frame_00425,-0.06856785942847449
frame_00236,-0.06858156478719146
frame_00309,-0.06858515068368898
frame_00044,-0.06863340484774166
frame_00632,-0.06866990974918902
frame_00579,-0.06884262968208776
frame_01428,-0.06885879332999073
frame_01035,-0.0688618363962793
frame_01531,-0.06887137486189032
frame_02014,-0.06889046598973453
frame_00046,-0.06890179614735886
frame_00288,-0.0689455391666538
frame_00533,-0.06895266630982733
frame_01978,-0.06896177199381548
frame_01754,-0.06896797546361422
frame_00182,-0.06900164160029126
frame_01990,-0.06900896412906515
frame_02006,-0.06903986450145971
frame_01462,-0.06905722637389905
frame_01922,-0.06906054462939393
frame_00025,-0.06908750549969356
frame_00317,-0.06912364289488876
frame_00073,-0.06929646111857801
frame_00631,-0.06931612191029896
frame_02040,-0.0693779715156882
frame_01650,-0.06940224029945496
frame_01239,-0.06940719604203249
frame_00047,-0.06942825573082195
frame_00325,-0.06944443109304277
frame_00658,-0.06944633993471638
frame_01038,-0.0694657440866811
frame_01761,-0.06950835888046247
frame_01753,-0.0695154575428979
frame_00683,-0.06953724205165412
frame_01288,-0.06958149995980306
frame_01726,-0.06962089883890676
frame_00926,-0.0696469620943399
frame_00274,-0.0696862584105768
frame_01569,-0.06969611428416556
frame_00659,-0.06969960372842149
frame_02022,-0.06974847928938244
frame_01641,-0.06978575907481638
frame_01972,-0.06979115584416773
frame_00653,-0.06980280752069873
frame_00894,-0.06980537395402286
frame_01563,-0.06984022445296423
frame_01046,-0.0698621476932752
frame_00333,-0.06987309972789729
frame_01538,-0.06987393835970673
frame_00748,-0.06991098108463756
frame_01646,-0.06991657655827332
frame_01720,-0.06993916506230818
frame_00595,-0.06998824646357227
frame_02024,-0.07000988876941511
frame_01031,-0.07008822288137262
frame_00356,-0.07009495858889342
frame_01694,-0.07010467860642561
frame_00644,-0.07011047734000392
frame_00625,-0.0701143284491833
frame_00654,-0.07012902365499618
frame_01887,-0.0701370630301334
frame_00327,-0.0701462861056254
frame_00233,-0.0702342138326138
frame_00176,-0.07023926733404634
frame_01595,-0.07026990971946795
frame_01564,-0.0703051200820154
frame_01893,-0.07034198944782344
frame_00072,-0.07035504556559569
frame_00701,-0.07037661396844958
frame_00633,-0.07041464991425339
frame_01238,-0.07041665742137038
frame_01320,-0.0704492079351613
frame_00640,-0.07050639018955618
frame_00627,-0.07053031872502585
frame_00635,-0.07053858903744764
frame_01653,-0.07056833073419061
frame_00628,-0.07057203351374552
frame_01599,-0.07058031898883732
frame_00620,-0.07060232850077097
frame_01293,-0.0706805286650864
frame_01033,-0.07069164420301266
frame_00020,-0.0707136530948776
frame_01115,-0.07074558863807018
frame_01839,-0.07075356366538854
frame_00818,-0.0707892740493476
frame_01965,-0.07083586726614627
frame_00545,-0.0708376812294974
frame_00645,-0.07085420106263879
frame_02020,-0.07087357869752231
frame_01713,-0.07098155919597121
frame_00080,-0.07100549951329099
frame_02030,-0.0710345844463322
frame_01656,-0.07108783808092084
frame_00273,-0.07108887272387393
frame_00285,-0.07115523379822264
frame_01175,-0.07116553492968519
frame_01275,-0.07117464542857549
frame_00763,-0.07117610893074833
frame_01510,-0.07118061813771975
frame_01625,-0.07120284954741157
frame_01836,-0.07122092945496666
frame_01723,-0.07122202359603641
frame_01971,-0.07124513804833332
frame_01950,-0.0712587625672968
frame_00746,-0.07127156232007043
frame_00152,-0.07128821634012861
frame_00747,-0.07129824455735256
frame_00742,-0.07133604711594016
frame_00766,-0.07137676950936889
frame_00815,-0.07138777658224299
frame_00564,-0.0715375877992
frame_01991,-0.07155993471218247
frame_00935,-0.07156177769668465
frame_01016,-0.07159929687149214
frame_00960,-0.07160729046529202
frame_01036,-0.07162815678003143
frame_00329,-0.07163147768069461
frame_00614,-0.07164496620513694
frame_01661,-0.0716973764384981
frame_01468,-0.07170351214308385
frame_01721,-0.07171279428708249
frame_00904,-0.0717163223077869
frame_00857,-0.07173668852118209
frame_01037,-0.07174152051656896
frame_01111,-0.07174757607359827
frame_01570,-0.07174945262186955
frame_01317,-0.07175197807600575
frame_00495,-0.07178181257497934
frame_00810,-0.0717888534937941
frame_01986,-0.07178910889472895
frame_01558,-0.07180212538164776
frame_00778,-0.07180314074581012
frame_01838,-0.07183475056945443
frame_00070,-0.07186019612322597
frame_02028,-0.07187474260531473
frame_00272,-0.07188453774673004
frame_00749,-0.07192719715855622
frame_01816,-0.07194131489972666
frame_01473,-0.07194790402139323
frame_00641,-0.07195817543626531
frame_01708,-0.07196883854354769
frame_00345,-0.07212899056143068
frame_01700,-0.07215342235455591
frame_00667,-0.07215747565753416
frame_01129,-0.07220410618258805
frame_01548,-0.07220837966317939
frame_01896,-0.07223430426461153
frame_01600,-0.07224261152736461
frame_01474,-0.07233410658313655
frame_01758,-0.07235894720234487
frame_01752,-0.07240287682043084
frame_00262,-0.0724286305641536
frame_00296,-0.07244279427091654
frame_01471,-0.0724469223243579
frame_00672,-0.07250106492652336
frame_01672,-0.07252959997873032
frame_01707,-0.07254545278182606
frame_01606,-0.07255183871354565
frame_00919,-0.07257017011999822
frame_00816,-0.07257527157658472
frame_01597,-0.07259411982154806
frame_01979,-0.0726347952370287
frame_01588,-0.07266013281945538
frame_01134,-0.07272195208508553
frame_00613,-0.07279464441788602
frame_01048,-0.07285179746220627
frame_00553,-0.07296235010674856
frame_02018,-0.07302323510232872
frame_00612,-0.07303760014482824
frame_01592,-0.07304530605576248
frame_01817,-0.0730505648937515
frame_01532,-0.0730783557526592
frame_00639,-0.073079309903608
frame_01684,-0.07308150521619539
frame_01109,-0.07310500338398268
frame_01619,-0.07311136770630061
frame_01539,-0.07312873643760387
frame_00498,-0.07314951060625452
frame_00542,-0.07319586155213414
frame_01698,-0.0732003623498782
frame_01098,-0.07323690782524311
frame_01756,-0.0733262076271588
frame_00824,-0.07334456500963676
frame_00908,-0.07338805668784437
frame_00656,-0.07346576240092784
frame_01466,-0.07347473712311625
frame_00637,-0.07347816499667009
frame_01594,-0.07348932632469979
frame_02043,-0.07353486705628859
frame_00662,-0.07354419632113435
frame_00972,-0.07354612448686881
frame_01590,-0.07355990343361613
frame_00678,-0.0735618457507668
frame_00554,-0.07357817254705346
frame_00743,-0.07359389815130846
frame_01637,-0.07361048463975861
frame_01787,-0.07364024745290321
frame_00779,-0.0736405379438822
frame_01477,-0.07365287082755478
frame_01113,-0.07365854868363725
frame_00116,-0.07367299344858835
frame_00808,-0.07367527346548586
frame_01949,-0.07372137198950407
frame_01760,-0.07378162134139982
frame_00891,-0.0737997959846236
frame_01800,-0.07380411452907853
frame_00571,-0.07383958081391906
frame_00574,-0.07385096744131286
frame_01632,-0.0738560667582206
frame_01791,-0.07387849072721564
frame_00496,-0.07390051027637051
frame_01582,-0.07399353183703505
frame_01544,-0.07400268243255109
frame_00636,-0.07404948377843812
frame_01623,-0.07406890291753565
frame_00854,-0.07415741237902018
frame_01662,-0.07420973652801477
frame_00944,-0.07422413547686729
frame_00264,-0.07428149449379018
frame_00424,-0.07429560152495296
frame_00638,-0.07430098014608227
frame_01794,-0.0743160097704722
frame_00291,-0.07432001987658654
frame_00121,-0.07433100716407431
frame_00265,-0.07438886270797879
frame_00493,-0.07441478218825526
frame_00819,-0.07444786181304847
frame_01783,-0.07448511842857458
frame_01049,-0.07451713367854051
frame_00948,-0.07452075016979404
frame_01522,-0.07458053001038994
frame_01654,-0.0746316819294659
frame_01607,-0.07464519537705572
frame_01704,-0.07464803979668727
frame_01018,-0.07466310038409901
frame_01770,-0.074682080710119
frame_00049,-0.07472901211961208
frame_01214,-0.07475627873068141
frame_01657,-0.07476798058032774
frame_00920,-0.07477170776198738
frame_01696,-0.0748004314497911
frame_01765,-0.07481251918264947
frame_00933,-0.07481580045771918
frame_00125,-0.07484061631246913
frame_00079,-0.07489651511149037
frame_00629,-0.07490872787985298
frame_01768,-0.07491344594879351
frame_00744,-0.07494673293051218
frame_01951,-0.07495118496115255
frame_01891,-0.0749516460982167
frame_00914,-0.0750094576158557
frame_01764,-0.07502469125285965
frame_01553,-0.0750422660106938
frame_00786,-0.07507156308452234
frame_01973,-0.07508820030603908
frame_00750,-0.07514174771049564
frame_00578,-0.07517120426628138
frame_01711,-0.0752461405069994
frame_00767,-0.07525291281994873
frame_01554,-0.07527555121956919
frame_00946,-0.07529100520683635
frame_00110,-0.07537134505379062
frame_00643,-0.07539430270366115
frame_00785,-0.07541054213661014
frame_00173,-0.07543283740796985
frame_01648,-0.07544504560523213
frame_00350,-0.07544997018762423
frame_01118,-0.07548291454241296
frame_02027,-0.07552830838682517
frame_01709,-0.07557767450673697
frame_01782,-0.07562503518832281
frame_01108,-0.07563960894049754
frame_01609,-0.07571408158631993
frame_00617,-0.07572560767019687
frame_00823,-0.07572590536915774
frame_00097,-0.07577708307420877
frame_00753,-0.07583912468882159
frame_00624,-0.07586003433714206
frame_01295,-0.07586095986437053
frame_00623,-0.07586847617923853
frame_01289,-0.07588859123376396
frame_00700,-0.07595774598582161
frame_01032,-0.07605777439991995
frame_00630,-0.07610389250564253
frame_01174,-0.0761597397297083
frame_02015,-0.07624447956793562
frame_00942,-0.07625558052888437
frame_00153,-0.07628243068029678
frame_01763,-0.07628383432502017
frame_01180,-0.07633049043321416
frame_01556,-0.07634580146464565
frame_01680,-0.07640924570581575
frame_00112,-0.07645293534520448
frame_00580,-0.07646822968188216
frame_01620,-0.07649276007768807
frame_00151,-0.07649951741571204
frame_01020,-0.0765006965807582
frame_00912,-0.07652761382136941
frame_01168,-0.07654324880882757
frame_00655,-0.07654790633010367
frame_01677,-0.0765566600174113
frame_00338,-0.07659389910610381
frame_00535,-0.0766057791060713
frame_01617,-0.07661560493098385
frame_00870,-0.07665076432781542
frame_00910,-0.07666108160697044
frame_01799,-0.07666655356382057
frame_00559,-0.07666805390397952
frame_00918,-0.07668094223993038
frame_00349,-0.07668944630432206
frame_00811,-0.07673921864594169
frame_00758,-0.07675005624853554
frame_01813,-0.07676969282845775
frame_01631,-0.07680515229764356
frame_01550,-0.07691322333733175
frame_01546,-0.07691794537089314
frame_01655,-0.07694993582387888
frame_01984,-0.07701591709418826
frame_01651,-0.07702976787854127
frame_01034,-0.07707271257165321
frame_01294,-0.07707551251968853
frame_02003,-0.07707667368064891
frame_01659,-0.07707856954673192
frame_00166,-0.07717109600147865
frame_01472,-0.07721701329888087
frame_01995,-0.07726608167985932
frame_00825,-0.0772899025702779
frame_00781,-0.0773184443857926
frame_00993,-0.07735043308856288
frame_00557,-0.0773561282129005
frame_01889,-0.07737733210027714
frame_00231,-0.0774059470481751
frame_01059,-0.07740833862635449
frame_00615,-0.07747542385854611
frame_00947,-0.07753758024719021
frame_00590,-0.07755916529081386
frame_01591,-0.07757182105605936
frame_00561,-0.07762519247336896
frame_00292,-0.07764192167343775
frame_00144,-0.07771210640045562
frame_01667,-0.07772931852864906
frame_01658,-0.07773039193978981
frame_01022,-0.07778508606367313
frame_01173,-0.07778707199633766
frame_00714,-0.07783942454597692
frame_00693,-0.07785328938928499
frame_00929,-0.07787415630255518
frame_01516,-0.07787599932420614
frame_00682,-0.07792019988011617
frame_01977,-0.07794246091394125
frame_01579,-0.07798328521880205
frame_00827,-0.0780037932797451
frame_00821,-0.0780107961525936
frame_01107,-0.07802896184041369
frame_00802,-0.0781302523433165
frame_00568,-0.07813442118986891
frame_00096,-0.07813504850935582
frame_01318,-0.07815541848915986
frame_00634,-0.07818377354142864
frame_00334,-0.0782007845254471
frame_00915,-0.07835062657911795
frame_01511,-0.07836866051245034
frame_00959,-0.07839288093867919
frame_01061,-0.07842237937394303
frame_00673,-0.07846023932469137
frame_00196,-0.078479286696019
frame_01892,-0.07850982602157086
frame_01941,-0.0785183843457159
frame_01568,-0.07855954124149223
frame_00839,-0.07858293661520904
frame_01019,-0.07859824650679514
frame_00859,-0.07863420454192599
frame_01476,-0.07864395465169527
frame_01901,-0.07864400059959159
frame_00805,-0.07865256604558912
frame_00761,-0.0786712484911542
frame_00183,-0.07867637950928452
frame_01987,-0.07870436572695799
frame_01902,-0.07871622540610718
frame_01689,-0.07872469832982554
frame_00293,-0.07874289151078823
frame_01561,-0.07878137155006038
frame_00754,-0.0787985904977897
frame_01499,-0.07882731186015618
frame_00205,-0.07886161763784383
frame_00122,-0.07890174925985982
frame_00148,-0.07892879523635543
frame_00777,-0.07894837501851493
frame_01051,-0.07895308852123117
frame_00357,-0.07896596857690835
frame_01598,-0.07900410618551496
frame_02031,-0.07906135976297807
frame_01147,-0.07911401143621682
frame_00872,-0.07912627852408372
frame_01058,-0.07914850398078671
frame_01957,-0.07917363877698275
frame_01604,-0.07918564532249672
frame_00286,-0.07921227215012538
frame_00913,-0.07923019887081345
frame_00932,-0.07924951191896301
frame_01842,-0.07925126479477046
frame_00695,-0.07929955241010311
frame_00806,-0.0793164507131997
frame_00491,-0.07932939218710494
frame_02013,-0.07933336792543078
frame_01692,-0.07939469454477682
frame_00812,-0.0794695814676209
frame_00181,-0.07948235559132294
frame_00228,-0.07949458580682478
frame_01897,-0.07951704422207817
frame_00759,-0.07954634092263696
frame_01944,-0.07961059671200399
frame_00266,-0.07961211061021284
frame_01258,-0.07961970204116492
frame_00600,-0.07962838573451902
frame_00940,-0.0796465380062073
frame_01552,-0.07964842892471125
frame_02012,-0.0796487476328312
frame_01636,-0.07970428969862187
frame_01581,-0.07973805970924996
frame_02011,-0.0797714584454563
frame_00715,-0.07979396264381844
frame_01844,-0.07996471894000706
frame_00339,-0.07997267209643238
frame_01660,-0.07998570472372302
frame_01601,-0.07998763459318897
frame_01103,-0.07999476447734855
frame_00916,-0.08000589248853796
frame_01560,-0.08000593026341024
frame_00114,-0.08002118526016244
frame_01467,-0.08002937116165715
frame_01565,-0.08003507753313055
frame_00803,-0.08007111593490907
frame_00820,-0.08008657095906996
frame_00276,-0.08008852312191261
frame_01952,-0.08009711298987698
frame_01719,-0.08011414101344749
frame_00841,-0.08017491957053868
frame_00143,-0.08021824399246369
frame_01021,-0.080281330476076
frame_00840,-0.08031737041330911
frame_00787,-0.08034184717967069
frame_01514,-0.0803454978969309
frame_00764,-0.0804101385403111
frame_00969,-0.0804265353202987
frame_00138,-0.08046450609799655
frame_01050,-0.08053892871899254
frame_00897,-0.08064609079128715
frame_00697,-0.08064925407036028
frame_00801,-0.0806954040231529
frame_00621,-0.08073455337581353
frame_01257,-0.08073833173904221
frame_01181,-0.08074443120335068
frame_00928,-0.08081073005958828
frame_01133,-0.08082889885678768
frame_00936,-0.080846171016068
frame_01105,-0.08085603166370686
frame_00822,-0.08088887781634752
frame_01975,-0.08098694760736352
frame_01608,-0.08102760082560151
frame_01645,-0.08109198092660352
frame_00142,-0.08110648981224106
frame_00738,-0.08115375308229594
frame_00099,-0.08125493462451949
frame_01148,-0.081294403704672
frame_00851,-0.08131066424334715
frame_01529,-0.08131862726404049
frame_00755,-0.08135361597313867
frame_00930,-0.08140796065623224
frame_01146,-0.08141471088475472
frame_00139,-0.08146201188814589
frame_00939,-0.0814702577366847
frame_01063,-0.0815073830003028
frame_01781,-0.08151524182658004
frame_00943,-0.0816205976402758
frame_00124,-0.08163040028238588
frame_00950,-0.08170520935610392
frame_00332,-0.08175097586815272
frame_00268,-0.08175557459878313
frame_00917,-0.08179367827592504
frame_00855,-0.08182041862303824
frame_00686,-0.08185724824373103
frame_00145,-0.08189693722937846
frame_00661,-0.08194145808635095
frame_00660,-0.08198844277220163
frame_00800,-0.0821450721205888
frame_00804,-0.08215320121061515
frame_00290,-0.08219867695386224
frame_00798,-0.0822231561334173
frame_00909,-0.08224135394930882
frame_00925,-0.08236138129765241
frame_00237,-0.08241729580502466
frame_00711,-0.08246727232641254
frame_01542,-0.08249120208468941
frame_01290,-0.08249976997405895
frame_00775,-0.08252145299281693
frame_01571,-0.08256664985531675
frame_00149,-0.08261404360854863
frame_01956,-0.08262301661490257
frame_01057,-0.08262585813529927
frame_00271,-0.08264595252876694
frame_01536,-0.08264983683991745
frame_01994,-0.08267223278828728
frame_00958,-0.0826791559195088
frame_00760,-0.08274416842560517
frame_01688,-0.08277859309464841
frame_01666,-0.08285161179786421
frame_00256,-0.08286026633816701
frame_01953,-0.08299231843682553
frame_00934,-0.0830008372806702
frame_00616,-0.08301866845121814
frame_01060,-0.08305233498278924
frame_01960,-0.0830671149982738
frame_02004,-0.08307517746035181
frame_00799,-0.08308015826180348
frame_01025,-0.08308552744449926
frame_01557,-0.08312912654684473
frame_01260,-0.08319702601059992
frame_00593,-0.08321312007134973
frame_00160,-0.08321950236465064
frame_01543,-0.0832410022517101
frame_00100,-0.08327076757209673
frame_00168,-0.08328536282617183
frame_00938,-0.08332393661827059
frame_01663,-0.08333216337756566
frame_00712,-0.08337489135987591
frame_00931,-0.08338989100521516
frame_00998,-0.08339288819944146
frame_01143,-0.08345775939981909
frame_01652,-0.08348536678207485
frame_01605,-0.08351049853411113
frame_00240,-0.08352678361226823
frame_01613,-0.08358639821584452
frame_00835,-0.08361204328790095
frame_01017,-0.08363830425017388
frame_01640,-0.08367697598259988
frame_00965,-0.08368661534404931
frame_00108,-0.08370220087449748
frame_00169,-0.08376178825922337
frame_00795,-0.08394507217408703
